EnsemblID	external_gene_id	chromosome_name	start_position	end_position	strand
ENSDARG00000089507	ugt1b4	11	31171792	31204741	1
ENSDARG00000027903	ADAMTSL3	7	13209460	13612628	-1
ENSDARG00000077899	si:dkey-28d5.12	7	5093765	5095647	1
ENSDARG00000095624	si:ch211-191n13.1	14	16124348	16128480	1
ENSDARG00000061909	CU855896.1	14	2316956	2329870	1
ENSDARG00000045666	ANKRD50 (1 of 2)	14	475718	479248	-1
ENSDARG00000039384	gak	5	9996493	10090568	-1
ENSDARG00000079065	ANKRD50 (2 of 2)	14	493003	498453	-1
ENSDARG00000077023	CU855896.2	14	2347082	2375473	1
ENSDARG00000019360	sec23b	6	6695929	6712811	1
ENSDARG00000024286	spry1	14	534941	536225	1
ENSDARG00000092889	SYCE3	14	35642420	35643512	-1
ENSDARG00000052480	pdcd11	1	49941416	49987572	1
ENSDARG00000037695	pcdh2aa1	14	2389106	2391457	1
ENSDARG00000074595	pcdh2aa3	14	2398341	2401409	1
ENSDARG00000078404	CDH26	23	986670	1027231	-1
ENSDARG00000078468	fap	9	52571610	52607604	1
ENSDARG00000071238	ftr58	23	6967960	6977453	-1
ENSDARG00000089933	rasal3	6	9306393	9325605	1
ENSDARG00000037517	slc35c2	23	20719938	20800504	1
ENSDARG00000003213	naa15a	14	49053883	49090126	1
ENSDARG00000005513	naca	23	18036671	18045059	1
ENSDARG00000093855	igl3v2	24	39704103	39704578	1
ENSDARG00000013685	vsig8b	8	7146589	7181578	1
ENSDARG00000007886	slc35b2	20	51572636	51602182	-1
ENSDARG00000057365	zgc:112263	8	18719731	18722742	-1
ENSDARG00000079987	igl3v5	24	39705312	39708147	-1
ENSDARG00000013990	ube2q2	25	30417485	30453491	-1
ENSDARG00000023053	fam129ab	2	22753914	22806760	-1
ENSDARG00000089716	FP085391.3	21	3165805	3182926	1
ENSDARG00000018096	scap	16	43725736	43769357	1
ENSDARG00000092410	si:ch211-196n4.8	19	24146586	24147818	-1
ENSDARG00000094549	ugt5b3	1	8712062	8728809	-1
ENSDARG00000087149	CU694385.1	6	58590477	58591229	-1
ENSDARG00000059784	DENND4B	16	58232595	58269703	-1
ENSDARG00000013221	pde4ca	2	24550615	24632413	1
ENSDARG00000073793	BX927234.2	19	24158751	24161214	-1
ENSDARG00000042972	zgc:136605	8	23808421	23812271	1
ENSDARG00000096692	si:dkey-113d16.4	12	37610206	37614826	-1
ENSDARG00000075248	zgc:172133	22	6380090	6389147	-1
ENSDARG00000079964	dlx2a	9	3393859	3397177	-1
ENSDARG00000088951	AL935186.6	4	61294796	61296820	1
ENSDARG00000094014	si:ch211-165a10.4	1	44497789	44500184	-1
ENSDARG00000025868	zdhhc13	7	17280340	17322115	1
ENSDARG00000060298	nin	13	37202200	37246811	-1
ENSDARG00000041799	cx43	20	40746894	40752261	-1
ENSDARG00000075563	CT027696.1	4	30356217	30358381	1
ENSDARG00000053457	rpl23	3	33558104	33561921	-1
ENSDARG00000053966	cyp17a2	23	45948521	45985841	1
ENSDARG00000079901	si:ch73-15n24.1	19	9917780	9962671	1
ENSDARG00000094913	or133-2	21	20480973	20481902	-1
ENSDARG00000092726	si:dkey-184p9.7	21	9927366	9929890	1
ENSDARG00000076766	zgc:163061	7	76823085	76823497	1
ENSDARG00000088972	CR944667.2	15	36553743	36573737	-1
ENSDARG00000075220	si:ch211-113a14.19	7	76824553	76824939	1
ENSDARG00000029353	serpine2	15	42088881	42130923	-1
ENSDARG00000057729	EPHB6	16	14081915	14220460	-1
ENSDARG00000090328	si:dkey-16p6.1	4	35411472	35421254	1
ENSDARG00000055412	mylk4b	20	26856872	26895718	-1
ENSDARG00000093636	si:dkey-26i13.5	1	10796396	10797265	-1
ENSDARG00000060236	dok7	1	41523853	41573178	-1
ENSDARG00000018907	kat6a	5	16098238	16147039	-1
ENSDARG00000086255	si:rp71-1c10.10	12	30510751	30511637	1
ENSDARG00000087985	ZNF365	17	43673807	43683230	1
ENSDARG00000014731	cacybp	2	35316287	35322203	1
ENSDARG00000073930	WARS	17	56980	58384	1
ENSDARG00000092373	si:dkey-16n15.3	8	24240827	24243160	-1
ENSDARG00000052948	BX323876.2	8	50762257	50762881	1
ENSDARG00000053571	adob	17	43704727	43706532	1
ENSDARG00000052958	BX323876.3	8	50768418	50769006	1
ENSDARG00000068367	nfkbie	20	51608938	51644431	-1
ENSDARG00000089038	CABZ01057013.1	23	37680669	37815357	1
ENSDARG00000086461	fundc2	21	44436896	44443674	1
ENSDARG00000052960	nppa	8	50771784	50776485	1
ENSDARG00000046098	ebp	23	19436447	19441928	-1
ENSDARG00000035564	dgcr8	5	26189372	26201321	1
ENSDARG00000092734	taar64	20	46148101	46149128	-1
ENSDARG00000060034	tmem151b	20	51650092	51671738	1
ENSDARG00000086746	PRODH (3 of 3)	21	5931499	5940439	-1
ENSDARG00000093086	si:dkey-204f11.38p	3	34132475	34132912	-1
ENSDARG00000092437	si:dkey-204f11.37p	3	34133501	34133949	-1
ENSDARG00000095960	si:dkeyp-52c3.5	3	2388578	2396126	-1
ENSDARG00000075551	si:ch211-274p24.3	21	38134793	38162086	-1
ENSDARG00000094596	si:dkey-204f11.32p	3	34143975	34144013	-1
ENSDARG00000092540	si:dkey-204f11.29p	3	34149251	34150232	-1
ENSDARG00000088389	ZNF554 (5 of 5)	2	19233	21298	1
ENSDARG00000092135	si:dkey-204f11.66	3	34163496	34164466	1
ENSDARG00000077387	tcte1	20	51681514	51692710	-1
ENSDARG00000009214	tmem180	12	35390736	35411359	1
ENSDARG00000092163	si:dkey-264f17.1	4	54361849	54392915	1
ENSDARG00000087773	CABZ01092286.1	2	23916	32332	-1
ENSDARG00000093077	CCDC18 (1 of 2)	2	10259795	10272567	-1
ENSDARG00000094581	si:ch211-198j3.1	17	40576215	40583765	-1
ENSDARG00000022832	bnip4	17	20061954	20066462	-1
ENSDARG00000027957	fgf12a	2	5229885	5324048	1
ENSDARG00000012829	asah2	12	6801178	6826667	1
ENSDARG00000023396	atg5	16	8599863	8635932	1
ENSDARG00000037402	lim2.3	15	18568637	18575408	-1
ENSDARG00000030824	esyt2a	2	42520959	42593563	-1
ENSDARG00000021697	morn3	10	43290218	43304932	-1
ENSDARG00000059474	mlxip	5	70316024	70346127	-1
ENSDARG00000056141	coq10b	9	33211903	33221753	1
ENSDARG00000062489	march8	13	17800839	18060181	-1
ENSDARG00000014569	hnrnpr	19	40444	48614	1
ENSDARG00000010347	acer1	8	20770439	20783910	-1
ENSDARG00000075031	fgf2	14	563298	565810	1
ENSDARG00000076419	si:dkeyp-117b11.2	8	2390616	2414527	-1
ENSDARG00000057159	ankrd29	22	16640660	16653111	1
ENSDARG00000009550	foxi3b	14	35644823	35646509	1
ENSDARG00000058053	serping1	8	14477606	14489577	-1
ENSDARG00000087321	nudt6	14	567958	575589	-1
ENSDARG00000079954	olfcj1	14	17920713	17923942	1
ENSDARG00000096721	si:rp71-1c10.11	12	30512195	30519163	-1
ENSDARG00000030932	fgf10a	21	18476689	18510497	1
ENSDARG00000093441	si:ch211-196n4.7	19	24168561	24169847	-1
ENSDARG00000060501	dpcd	1	31108175	31111826	-1
ENSDARG00000076744	SMIM13 (1 of 2)	19	2801133	2808409	-1
ENSDARG00000094586	si:ch211-36i19.1	8	24770531	24773659	1
ENSDARG00000093258	igl3v1	24	39708812	39709305	1
ENSDARG00000035080	hsf2bp	1	28032621	28069793	-1
ENSDARG00000061830	prss12	1	18813343	18879992	1
ENSDARG00000096684	si:dkeyp-104f11.5	20	47523716	47525768	1
ENSDARG00000044795	entpd2b	21	9933470	9942873	1
ENSDARG00000042527	unga	5	70347706	70362237	-1
ENSDARG00000012493	senp6a	20	705346	735879	1
ENSDARG00000061541	unc5db	5	28911804	29042161	1
ENSDARG00000024694	myo1b	9	16341860	16460226	1
ENSDARG00000077875	slc2a5	23	22910205	22927278	1
ENSDARG00000090684	CABZ01058041.1	7	7672451	7707893	-1
ENSDARG00000059950	ZPLXDC2	7	44246803	44357323	-1
ENSDARG00000042387	zgc:77752	18	7057387	7072548	1
ENSDARG00000076826	dpp6a	24	6815106	7011273	-1
ENSDARG00000075485	klc2	7	7710099	7745347	-1
ENSDARG00000086619	CR847851.2	14	2425668	2426945	1
ENSDARG00000042526	sebox	5	70368137	70378675	1
ENSDARG00000017568	HNRNPAB (2 of 2)	21	3192725	3199941	-1
ENSDARG00000078645	CAMKK2	21	11558520	11585150	1
ENSDARG00000088587	CR847851.5	14	2437682	2439955	1
ENSDARG00000088053	CR847851.3	14	2442015	2444288	1
ENSDARG00000056741	senp3b	7	27636641	27657933	-1
ENSDARG00000058243	phactr3a	23	12339001	12451992	-1
ENSDARG00000058644	dnajb2	9	7663138	7696817	-1
ENSDARG00000088522	CR847851.5	14	2446347	2448707	1
ENSDARG00000095288	rusc2	5	21097902	21110890	1
ENSDARG00000088136	CR847851.4	14	2449416	2451779	1
ENSDARG00000030006	SLC6A7	21	29557405	29593955	1
ENSDARG00000019316	FER1L6	9	14320542	14363274	-1
ENSDARG00000094086	si:ch211-145d10.5	23	21977918	21986565	-1
ENSDARG00000004167	zgc:110366	2	6837105	6853273	1
ENSDARG00000078294	zgc:173552	7	76825974	76826384	1
ENSDARG00000068296	SLCO3A1 (2 of 2)	7	53751811	53789454	-1
ENSDARG00000075366	wu:fe38f03	7	76827543	76827854	1
ENSDARG00000077523	TDRD7B	7	62529176	62605105	1
ENSDARG00000075482	zgc:114046	7	76828836	76830255	1
ENSDARG00000087446	mmd2a	3	40836679	40866148	1
ENSDARG00000042525	coe2	5	70387132	70436318	1
ENSDARG00000089517	zgc:92594	7	76830508	76835843	-1
ENSDARG00000087983	igsf5	10	40371517	40393006	-1
ENSDARG00000076997	stxbp4	12	33760761	33835397	1
ENSDARG00000019457	tfe3b	11	26441682	26453220	1
ENSDARG00000005355	larp6	18	345027	355142	-1
ENSDARG00000056406	bambib	2	3091038	3098818	1
ENSDARG00000093795	si:dkey-30k5.1	14	18089989	18097466	1
ENSDARG00000075400	FBXO33	17	12895672	12902163	1
ENSDARG00000071524	insrb	22	11037520	11164394	-1
ENSDARG00000093477	CYP46A1 (4 of 5)	20	5173986	5185333	1
ENSDARG00000069742	cul5a	15	16163990	16188950	-1
ENSDARG00000036774	rgs12b	1	41582558	41668886	-1
ENSDARG00000093432	si:ch211-9n13.3	19	35822864	35827533	1
ENSDARG00000044565	ola1	6	10652213	10664451	-1
ENSDARG00000018853	si:dkey-199f5.8	16	44509825	44556881	-1
ENSDARG00000093678	si:dkey-102m7.3	14	18736452	18738525	1
ENSDARG00000075435	akap11	9	18495542	18522848	1
ENSDARG00000014047	cldn7b	10	22344978	22350629	-1
ENSDARG00000077270	INCENP	25	3555053	3581279	-1
ENSDARG00000034685	tmem198b	6	13717316	13780758	1
ENSDARG00000011065	camk2b1	5	22717254	22814264	-1
ENSDARG00000013251	hsf4	18	22523979	22534348	-1
ENSDARG00000091693	si:dkey-211i20.3	4	50100160	50101555	-1
ENSDARG00000056030	hoxb7a	3	23983088	23987449	1
ENSDARG00000095515	sdccag3	5	52886655	52895312	-1
ENSDARG00000023516	ctage5	17	12908906	12936163	-1
ENSDARG00000062049	hmha1	22	17835923	17876627	-1
ENSDARG00000014840	prph2b	13	2942181	2948003	1
ENSDARG00000096737	pde6g	12	37665161	37678688	1
ENSDARG00000060495	CPEB4 (2 of 3)	21	40224198	40230696	-1
ENSDARG00000089987	PCYOX1L (2 of 2)	21	40236235	40238767	-1
ENSDARG00000096050	si:ch211-117l17.4	22	23522985	23527648	1
ENSDARG00000019746	rfng	12	3646187	3669142	-1
ENSDARG00000075909	slc35f3a	12	32387899	32420706	1
ENSDARG00000078499	si:ch211-212k5.3	4	30375988	30378912	-1
ENSDARG00000059373	dnajc8	19	50561	53510	1
ENSDARG00000003783	efnb2b	1	6774236	6799314	1
ENSDARG00000086841	CR352284.1	17	10011600	10012714	-1
ENSDARG00000063457	wash	18	5565808	5588950	1
ENSDARG00000095205	si:dkey-204f11.17p	3	34171337	34171779	-1
ENSDARG00000094241	si:dkey-204f11.6p	3	34188253	34188661	-1
ENSDARG00000078437	CR382383.3	7	62531495	62543998	-1
ENSDARG00000042485	foxd5	8	31300987	31302137	1
ENSDARG00000088189	CR854827.2	16	45806594	45807514	-1
ENSDARG00000034503	per2	2	48423772	48489514	-1
ENSDARG00000013729	srsf6a	23	4311533	4323059	1
ENSDARG00000076789	cx32.2	20	40756013	40761095	-1
ENSDARG00000028715	fam188a	16	30498276	30599569	1
ENSDARG00000061042	gabbr2	19	35859734	36228098	1
ENSDARG00000076991	dolk	21	4792179	4797922	-1
ENSDARG00000037408	TBC1D10C	14	22909158	22926271	1
ENSDARG00000043644	vkorc1l1	5	2112132	2157129	1
ENSDARG00000095482	si:dkey-26i13.3	1	10807375	10812757	-1
ENSDARG00000041792	cx28.1	20	40771695	40772438	1
ENSDARG00000092862	si:ch211-260p9.3	18	12777444	12797738	1
ENSDARG00000003200	foxm1	4	5681215	5704766	-1
ENSDARG00000091818	CR381544.1	23	37887037	37892993	1
ENSDARG00000092886	si:dkey-68l7.1	23	22200195	22209068	1
ENSDARG00000030022	nup188	21	4798150	4864663	1
ENSDARG00000037062	dhh	23	27981229	27989699	1
ENSDARG00000093496	BEND2 (1 of 2)	23	1043295	1052027	1
ENSDARG00000042728	plaa	7	62619690	62646478	-1
ENSDARG00000060750	BTBD2 (1 of 2)	2	57008133	57029578	-1
ENSDARG00000079446	si:dkey-238f9.1	6	48559112	48630198	1
ENSDARG00000039220	st6galnac5a	2	8945288	9044160	-1
ENSDARG00000087882	TCERG1	21	40245253	40251340	1
ENSDARG00000037929	strada	3	32034005	32054366	1
ENSDARG00000060637	clstn2	2	38812535	39253455	1
ENSDARG00000039213	prpf38a	6	33624474	33629341	-1
ENSDARG00000038467	IGSF8	6	58601618	58636205	1
ENSDARG00000094695	si:dkey-204f11.64	3	34225803	34231037	1
ENSDARG00000016706	atic	1	4326544	4393284	1
ENSDARG00000005356	tyro3	17	10047820	10099711	-1
ENSDARG00000075215	vetz	4	24999562	25034103	1
ENSDARG00000043509	rpl11	19	45317840	45323807	1
ENSDARG00000044949	rnf8	20	51700895	51723773	-1
ENSDARG00000035605	tchp	5	21651122	21662580	1
ENSDARG00000079478	mvb12bb	8	34268719	34417006	-1
ENSDARG00000053803	CABZ01086825.1	19	45322060	45340416	-1
ENSDARG00000041466	taar10a	20	46166706	46167717	1
ENSDARG00000069512	CABZ01034857.1	3	5187190	5188612	-1
ENSDARG00000011637	TCEB3C	19	45359678	45381419	1
ENSDARG00000096064	si:dkeyp-100h4.4	4	50190973	50191689	1
ENSDARG00000044098	egr2a	17	43708291	43722258	-1
ENSDARG00000091598	si:ch73-91k6.2	20	51733432	51736342	-1
ENSDARG00000089153	IL17RA (3 of 4)	25	20544109	20548623	-1
ENSDARG00000062494	BX294190.1	25	16290804	16295154	1
ENSDARG00000032211	PITHD1	19	45382913	45386605	1
ENSDARG00000092470	THBD	20	51802111	51803520	1
ENSDARG00000068590	NAT6	8	27225193	27229241	1
ENSDARG00000069685	KLF10	16	56271964	56272543	1
ENSDARG00000037183	FAM46A (2 of 2)	16	5853368	5860644	1
ENSDARG00000036818	hyal3	8	27226092	27234248	1
ENSDARG00000040669	CR944667.1	15	36594437	36601322	-1
ENSDARG00000092875	si:dkey-264b2.3	2	60161764	60162946	-1
ENSDARG00000075624	bend5	8	16019736	16037858	-1
ENSDARG00000071676	loxl5a	22	4827861	4833890	1
ENSDARG00000052322	tlr5b	20	51809370	51814298	1
ENSDARG00000076580	KCNK17	17	48892256	48898649	-1
ENSDARG00000095073	si:dkey-4c23.4	22	25409335	25410156	-1
ENSDARG00000086307	CR847851.1	14	2452437	2454800	1
ENSDARG00000077093	scaf4a	10	26335141	26351271	-1
ENSDARG00000029168	ppfibp2b	25	16296331	16400279	1
ENSDARG00000045980	zgc:153129	5	4447662	4456545	-1
ENSDARG00000040781	zgc:113317	22	15476822	15481989	1
ENSDARG00000088882	GPRIN3 (1 of 2)	23	43963002	43970721	1
ENSDARG00000094981	si:dkey-26i13.4	1	10822605	10823555	-1
ENSDARG00000093761	si:ch211-250k18.7	22	9225731	9254366	1
ENSDARG00000005590	mtf2	2	10398979	10423736	-1
ENSDARG00000076927	DUSP27	1	619434	626454	1
ENSDARG00000063050	rc3h2	10	9692072	9735204	1
ENSDARG00000001968	dock5	8	7220902	7395237	-1
ENSDARG00000090571	CABZ01086835.1	18	402330	410091	-1
ENSDARG00000095249	si:ch211-196n4.5	19	24194525	24195813	-1
ENSDARG00000000563	ttnb	9	43806035	43946743	-1
ENSDARG00000077712	CU694951.2	17	50566087	50567637	-1
ENSDARG00000056509	pdik1l	19	14917590	14949425	1
ENSDARG00000056892	mpp6a	16	23526792	23573992	-1
ENSDARG00000053656	lypla2	19	45390325	45408752	1
ENSDARG00000076440	btbd6a	13	33618071	33622690	-1
ENSDARG00000096745	si:dkeyp-104f11.4	20	47540235	47545314	1
ENSDARG00000088946	CU929354.1	17	50570404	50571219	-1
ENSDARG00000093049	btr22	19	2810636	2824100	-1
ENSDARG00000070740	si:ch211-196n4.3	19	24232087	24233939	-1
ENSDARG00000093886	si:dkey-167i21.2	1	17552786	17553412	-1
ENSDARG00000091017	CU929354.3	17	50574632	50575685	-1
ENSDARG00000056984	rad9a	14	22927008	22935670	-1
ENSDARG00000095528	si:dkey-121n8.5	15	39926417	39934045	-1
ENSDARG00000006422	esyt3	9	24817201	24840377	-1
ENSDARG00000016526	gata3	4	24141643	24151643	-1
ENSDARG00000045403	CABZ01090951.1	2	50561	53808	-1
ENSDARG00000095822	si:dkey-176g4.5	8	25559494	25564082	1
ENSDARG00000074330	CU179759.1	7	18514585	18515289	1
ENSDARG00000039801	zgc:153659	24	39711597	39712178	1
ENSDARG00000089333	si:ch211-198c19.1	16	40541947	40544474	1
ENSDARG00000078456	BRCC3	21	44445969	44454682	1
ENSDARG00000058679	ZMAT1	21	9945172	9953379	1
ENSDARG00000096262	si:ch1073-312b22.1	18	49283835	49290511	-1
ENSDARG00000089604	CABZ01054405.1	4	58160091	58168413	-1
ENSDARG00000092999	si:dkey-206m15.8	25	20568782	20579481	1
ENSDARG00000088424	sept10	9	57612045	57628299	-1
ENSDARG00000070256	suz12a	3	35934688	35950336	-1
ENSDARG00000095762	taar10c	20	46170540	46171551	1
ENSDARG00000029546	grem1a	20	29495661	29497485	-1
ENSDARG00000089635	CABZ01054405.2	4	58174352	58181411	1
ENSDARG00000068199	pld3	18	44669161	44689031	-1
ENSDARG00000093466	taar10d	20	46178964	46179975	1
ENSDARG00000020890	tmod4	16	31896712	31930207	1
ENSDARG00000042990	cyp2p10	20	25615842	25623214	1
ENSDARG00000089978	CABZ01100215.1	17	67609	69774	1
ENSDARG00000095967	nsfa	3	34852837	34861250	-1
ENSDARG00000079698	asb13a.1	4	10544229	10547714	1
ENSDARG00000096680	si:dkeyp-104f11.3	20	47552496	47554962	-1
ENSDARG00000090592	taar10b	20	46187583	46188892	1
ENSDARG00000024004	cacna1da	11	37634262	37796836	-1
ENSDARG00000087021	CABZ01085878.1	14	580059	591938	1
ENSDARG00000018025	tbx2a	5	57916066	57923009	-1
ENSDARG00000095268	si:dkey-261h17.1	23	32713587	32746283	1
ENSDARG00000061836	nfixb	3	14373057	14663157	1
ENSDARG00000052045	ggt5a	8	41951156	41981087	1
ENSDARG00000056091	cttnbp2nl	8	28675955	28711408	-1
ENSDARG00000075347	chfr	5	19558987	19591811	1
ENSDARG00000079924	BX284672.1	7	4095931	4101470	-1
ENSDARG00000003553	gnrhr2	7	53819828	53823923	1
ENSDARG00000062959	zgc:158785	7	13627027	13641567	-1
ENSDARG00000055339	MIPEP (2 of 2)	10	40432789	40464708	1
ENSDARG00000074866	ptpn5	7	41027599	41053888	1
ENSDARG00000024026	sdf2	21	25414983	25421692	-1
ENSDARG00000079652	FP236812.4	7	76839584	76844705	-1
ENSDARG00000090618	C7H10orf112	7	44364516	44414566	-1
ENSDARG00000071357	map4k3b	17	24460597	24495278	1
ENSDARG00000086709	si:ch211-113a14.14	7	76846357	76846767	-1
ENSDARG00000079583	ppp2r2bb	21	40254844	40381353	-1
ENSDARG00000074260	si:ch211-113a14.19	7	76847640	76848026	-1
ENSDARG00000042726	GRB7	24	37911841	37939602	1
ENSDARG00000069514	CABZ01034854.1	3	5199297	5208959	-1
ENSDARG00000077868	BTBD17 (2 of 2)	3	12376319	12385922	1
ENSDARG00000042282	itga6a	9	3426112	3482938	1
ENSDARG00000087195	RORC	16	19977008	20150570	1
ENSDARG00000059805	slc25a38a	3	5241006	5260577	-1
ENSDARG00000077549	AIFM2	13	6974469	6990691	-1
ENSDARG00000087369	si:ch211-198c19.2	16	40556923	40609648	1
ENSDARG00000075119	NINL	13	6999808	7026723	1
ENSDARG00000090688	BX323994.1	13	7117104	7127241	1
ENSDARG00000095370	si:ch211-165a10.3	1	44500798	44503424	-1
ENSDARG00000008224	vps35	7	44443549	44541982	-1
ENSDARG00000078052	emilin3a	8	23815759	23819450	-1
ENSDARG00000052377	psmd12	6	23209880	23218567	-1
ENSDARG00000056168	CABZ01002470.1	Zv9_NA704	32513	36280	1
ENSDARG00000040440	snrpd2	18	39172964	39181178	-1
ENSDARG00000022891	zgc:175214	1	49987602	50004515	-1
ENSDARG00000095263	si:dkey-145c18.4	18	31990636	31995459	1
ENSDARG00000037100	ankrd10a	1	28071591	28094992	1
ENSDARG00000060325	si:dkey-179j5.2	22	25426573	25439945	-1
ENSDARG00000055439	adamtsl7	1	20359325	20381871	-1
ENSDARG00000060792	si:dkey-97i18.6	16	33944565	33957140	-1
ENSDARG00000006921	lrp5	25	10854422	10981755	-1
ENSDARG00000071904	pcdh2ab1	14	2495124	2497505	1
ENSDARG00000056411	adipoqb	2	3178319	3185111	-1
ENSDARG00000096058	si:ch211-161m3.2	4	58198784	58203100	1
ENSDARG00000078690	CABZ01084950.1	2	60855	62944	-1
ENSDARG00000037691	pcdh2ab2	14	2499646	2502036	1
ENSDARG00000020901	gabrp	14	35678160	35687467	1
ENSDARG00000086333	CABZ01084952.1	2	73298	80311	1
ENSDARG00000089875	si:ch211-226o13.2	4	39986387	39999046	1
ENSDARG00000023237	syne3	17	15749972	15796798	1
ENSDARG00000096762	si:dkey-61p9.11	4	61328756	61341054	-1
ENSDARG00000079030	ftr39p	2	60205149	60216447	-1
ENSDARG00000071905	pcdh2ab3	14	2503338	2505713	1
ENSDARG00000091748	tbx22	14	9562996	9572702	-1
ENSDARG00000086578	zgc:158345	2	81941	87436	1
ENSDARG00000060393	fibcd1	5	35684489	35803395	-1
ENSDARG00000015222	cbll1	4	17904979	17909255	-1
ENSDARG00000017927	cx36.7	7	13659311	13660282	1
ENSDARG00000091531	carm1l	10	5063593	5093794	1
ENSDARG00000057248	sclt1	1	11660587	11693389	-1
ENSDARG00000013360	sh3gl3a	7	13670626	13733309	-1
ENSDARG00000093182	eif2ak1	12	18659335	18670507	-1
ENSDARG00000044415	tlr5a	20	51816388	51820040	1
ENSDARG00000086404	CR524823.2	16	56301685	56304912	1
ENSDARG00000091572	BX005234.1	16	45817087	45835877	1
ENSDARG00000008433	unc45b	8	11477306	11502770	1
ENSDARG00000071360	morn2	17	24509437	24512844	-1
ENSDARG00000076011	PPM1K (2 of 2)	23	43977799	43999071	1
ENSDARG00000032126	scg5	20	29497714	29500844	-1
ENSDARG00000096736	si:ch211-216b21.1	12	38321565	38325614	-1
ENSDARG00000074999	CU896602.3	24	39712860	39713332	1
ENSDARG00000074036	ky	13	13604215	13617398	-1
ENSDARG00000008014	nudt17	16	45838880	45849553	-1
ENSDARG00000052789	azin1a	16	56309499	56340115	-1
ENSDARG00000076718	prkra	9	1354406	1360178	1
ENSDARG00000059722	ubac1	5	52913057	52930083	1
ENSDARG00000079055	tarbp1	13	39837187	39872524	1
ENSDARG00000044417	disp1	20	51823910	51979862	-1
ENSDARG00000091398	COL13A1	13	7362553	7453879	1
ENSDARG00000013020	dtnbb	17	37237614	37324038	-1
ENSDARG00000032577	clcn6	8	50788784	50826910	-1
ENSDARG00000044102	znf593	17	24512935	24514973	1
ENSDARG00000096377	si:dkey-15h19.3	3	35032698	35033357	-1
ENSDARG00000095457	si:ch211-147d7.5	20	37855960	37856547	-1
ENSDARG00000054755	alox5ap	10	37702644	37707796	1
ENSDARG00000091916	ugt5b2	1	8719060	8728809	-1
ENSDARG00000070164	ubr2	13	2953084	3011326	-1
ENSDARG00000004696	eefsec	6	40753451	40763109	-1
ENSDARG00000075538	zgc:163061	7	76848733	76849489	-1
ENSDARG00000078528	PARP6 (4 of 4)	18	429053	451198	1
ENSDARG00000029710	lrrc30	24	43440480	43443061	-1
ENSDARG00000086551	irs4a	21	41921451	41932976	-1
ENSDARG00000016794	mtmr6	24	25640288	25667487	1
ENSDARG00000075949	PRKD1	17	28942463	29028237	1
ENSDARG00000068096	atf5a	5	32053267	32057653	-1
ENSDARG00000041797	cx28.9	20	40776485	40782684	-1
ENSDARG00000070769	foxg1a	17	29176138	29178447	-1
ENSDARG00000060745	pgm5	8	31304203	31342659	1
ENSDARG00000063383	dync1i2b	6	3749614	3770512	1
ENSDARG00000058978	BEND2 (2 of 2)	23	1052251	1066435	-1
ENSDARG00000042521	si:dkey-251i10.1	5	70445124	70459283	1
ENSDARG00000055416	serpinb1	20	26910275	26916456	1
ENSDARG00000052244	zgc:158564	7	41056781	41068398	1
ENSDARG00000040001	fryl	20	23302755	23409858	1
ENSDARG00000016963	SLC16A1 (2 of 2)	6	48918802	48989635	1
ENSDARG00000002947	abcd3b	2	14930111	14946095	-1
ENSDARG00000036394	pop7	7	23055800	23056998	1
ENSDARG00000086889	CU464087.1	7	30043681	30046569	-1
ENSDARG00000054302	EHD4	17	29255077	29272820	-1
ENSDARG00000002097	si:dkeyp-52c3.7	3	2471367	2480629	-1
ENSDARG00000045676	calua	4	12633050	12640739	1
ENSDARG00000003872	ccdc102a	7	30061203	30173826	1
ENSDARG00000005236	srcap	12	28632751	28663317	1
ENSDARG00000076623	CU633999.1	19	61882	82475	-1
ENSDARG00000070338	hoxc4a	23	36182427	36184107	1
ENSDARG00000002601	irx7	23	37908870	37910194	1
ENSDARG00000044532	nr4a2b	6	12373999	12378404	1
